policy,reference,level,test,family,horizon,cell,env_id,cap,source_test,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_se,cluster_p,cluster_p_sign,cluster_boot_t_lo,cluster_boot_t_hi,cluster_pct_lo,cluster_pct_hi,cluster_min_env,cluster_max_env,cluster_degenerate,cluster_method,regret,regret_ref,k_final,k_final_deployed,k_final_ref,search_frac,search_frac_ref
phi_k4,always_search,cell,A,A,100,beta_good_common_T100_cap26,beta_good_common,26,capmatch,-0.00023426860570907593,-0.0012192011602222919,0.0007322668619453905,0.0004972087118307863,0.5005,1,2000,1,,,,,,,,,,,,False,none,0.07270541149377822,0.0729396800994873,25.149,25.891,26.0,0.23621428571428565,0.24489795918367344
phi_k4,always_search,cell,A,A,200,beta_good_common_T200_cap56,beta_good_common,56,capmatch,-0.000577185720205307,-0.0015748152047395706,0.00045744699835777235,0.0005182210736349747,0.50125,1,2000,1,,,,,,,,,,,,False,none,0.056220812261104584,0.05679799798130989,54.091,56.325,56.0,0.26308585858585853,0.2727272727272726
phi_k4,always_search,cell,A,A,50,beta_good_common_T50_cap14,beta_good_common,14,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.09195775637030601,0.09195775637030601,14.0,14.488,14.0,0.25,0.25
phi_k4,always_search,cell,A,A,100,beta_mostly_mediocre_T100_cap37,beta_mostly_mediocre,37,capmatch,0.0017985626310110091,-0.0001348225686699149,0.0037708084911108005,0.0009973258462850282,0.495,1,2000,1,,,,,,,,,,,,False,none,0.14266326108574867,0.14086469845473767,34.8795,36.708,37.0,0.3355051020408163,0.35714285714285704
phi_k4,always_search,cell,A,A,200,beta_mostly_mediocre_T200_cap64,beta_mostly_mediocre,64,A,0.00013990823924541474,-9.840276837348938e-05,0.00045851560756564135,0.00014160547848403258,0.5,1,2000,1,,,,,,,,,,,,False,none,0.13280165995657445,0.13266175171732902,63.943,63.943,64.0,0.31284343434343437,0.31313131313131315
phi_k4,always_search,cell,A,A,50,beta_mostly_mediocre_T50_cap20,beta_mostly_mediocre,20,capmatch,-0.0019422056972980498,-0.0043315391857177005,0.00045569079183041896,0.0012265271847028436,0.50725,1,2000,1,,,,,,,,,,,,False,none,0.14624635244905948,0.14818855814635754,18.5,19.538,20.0,0.34375,0.375
phi_k4,always_search,cell,A,A,100,beta_rare_excellent_T100_cap64,beta_rare_excellent,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.17039122610958293,0.17039122610958293,63.998,63.998,64.0,0.6326326530612246,0.6326530612244898
phi_k4,always_search,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17293234672769905,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,always_search,cell,A,A,50,beta_rare_excellent_T50_cap36,beta_rare_excellent,36,capmatch,0.002047304129577242,0.00020315754194743965,0.003893952361389528,0.0009559625711743625,0.4955,1,2000,1,,,,,,,,,,,,False,none,0.16496387964578754,0.16291657551621028,34.049,35.78,36.0,0.6676875,0.7083333333333334
phi_k4,always_search,cell,A,A,100,beta_skewed_T100_cap63,beta_skewed,63,capmatch,-0.0020947573333978653,-0.003984922824427486,-0.0003074942559003832,0.0009286107033670994,0.505,1,2000,1,,,,,,,,,,,,False,none,0.16573202516324817,0.16782678249664604,62.0165,62.842,63.0,0.6124132653061225,0.6224489795918368
phi_k4,always_search,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.15335274867713453,0.15335274867713453,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,always_search,cell,A,A,50,beta_skewed_T50_cap33,beta_skewed,33,capmatch,0.003954651582986116,0.0006510972241871066,0.007223374303244053,0.0016784602677032596,0.49424999999999997,1,2000,1,,,,,,,,,,,,False,none,0.17946471072128042,0.17551005913829432,30.8185,32.536,33.0,0.6003854166666668,0.6458333333333334
phi_k4,always_search,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap25,tail_b0.5_mu1.0_c1.0,25,capmatch,-0.00013851439952850342,-0.0007803118348121643,0.00048618075400590877,0.0003272984903764304,0.49425,1,2000,1,,,,,,,,,,,,False,none,0.01927367478609085,0.019412189185619353,24.0475,25.466,25.0,0.2249744897959183,0.23469387755102036
phi_k4,always_search,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap55,tail_b0.5_mu1.0_c1.0,55,capmatch,-2.4447768926620484e-05,-0.0004941169016063212,0.000433831615000963,0.00023920419625342038,0.49875,1,2000,1,,,,,,,,,,,,False,none,0.010508348494768142,0.010532796263694763,52.4605,54.781,55.0,0.2548510101010101,0.26767676767676774
phi_k4,always_search,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap14,tail_b0.5_mu1.0_c1.0,14,capmatch,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.03237907806038857,0.03237907806038857,14.0,14.3,14.0,0.25,0.25
phi_k4,always_search,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap28,tail_b1.0_mu0.9_c2.0,28,capmatch,-0.002187823235988617,-0.0036492843873798847,-0.0007036536127328876,0.0007551892119143553,0.51,1,2000,1,,,,,,,,,,,,False,none,0.06445953071117401,0.06664735394716263,26.754,28.035,28.0,0.2525918367346939,0.2653061224489796
phi_k4,always_search,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap60,tail_b1.0_mu0.9_c2.0,60,capmatch,-0.0013113251328468322,-0.0023981978289783,-0.0003278782576322556,0.0005280379568185014,0.50725,1,2000,1,,,,,,,,,,,,False,none,0.0505035996735096,0.05181492480635643,58.116,59.828,60.0,0.2834141414141414,0.2929292929292929
phi_k4,always_search,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap15,tail_b1.0_mu0.9_c2.0,15,capmatch,-0.0004817119389772415,-0.0024907711967825886,0.0015671830236911766,0.0010413408317583143,0.502,1,2000,1,,,,,,,,,,,,False,none,0.08515881213545799,0.08564052407443523,14.341,15.422,15.0,0.2571041666666667,0.27083333333333337
phi_k4,always_search,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap43,tail_b2.0_mu1.0_c1.0,43,capmatch,0.0010689524710178375,-0.001334701851010322,0.003526922976598143,0.0012542986237542566,0.5002500000000001,1,2000,1,,,,,,,,,,,,False,none,0.11101985842734576,0.10995090595632792,40.1525,43.212,43.0,0.3893112244897959,0.4183673469387755
phi_k4,always_search,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap64,tail_b2.0_mu1.0_c1.0,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.09076658624410629,0.09076658624410629,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,always_search,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap23,tail_b2.0_mu1.0_c1.0,23,capmatch,0.0008748843893408775,-0.0023128042915835974,0.003947221484221518,0.0016144861578937443,0.49575,1,2000,1,,,,,,,,,,,,False,none,0.1456457556039095,0.1447708712145686,21.151,22.56,23.0,0.3989791666666666,0.4375
phi_k4,always_search,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap64,tail_b8.0_mu1.0_c1.0,64,A,-0.00033945732563734054,-0.000727447509765625,-5.961493402719498e-05,0.00017322782003331404,0.501,1,2000,1,,,,,,,,,,,,False,none,0.18100166384736077,0.1813411211729981,63.975,63.975,64.0,0.6323979591836735,0.6326530612244898
phi_k4,always_search,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.1765382099557901,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,always_search,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap35,tail_b8.0_mu1.0_c1.0,35,capmatch,0.0015488761474844069,-0.00039199088173918275,0.003574095875315833,0.0010129750869864078,0.49924999999999997,1,2000,1,,,,,,,,,,,,False,none,0.17340855577518233,0.1718596796276979,33.383,35.19,35.0,0.6538125,0.6875
phi_k4,always_search,cell,C,C,100,mix_broad_low_narrow_high_T100_cap39,mix_broad_low_narrow_high,39,capmatch,-0.0005319536179304123,-0.0021483889777213334,0.0010515857547521582,0.0008124670738540467,0.49949999999999994,1,2000,1,,,,,,,,,,,,False,none,0.06094893557578325,0.06148088919371367,36.317,38.656,39.0,0.3501734693877551,0.37755102040816324
phi_k4,always_search,cell,C,C,200,mix_broad_low_narrow_high_T200_cap64,mix_broad_low_narrow_high,64,C,-4.999011754989624e-06,-1.4997035264968872e-05,0.0,4.999011754989623e-06,0.50025,1,2000,1,,,,,,,,,,,,False,none,0.052159712702035906,0.0521647117137909,63.992,63.992,64.0,0.31309090909090914,0.31313131313131315
phi_k4,always_search,cell,C,C,50,mix_broad_low_narrow_high_T50_cap21,mix_broad_low_narrow_high,21,capmatch,-0.0037138079106807708,-0.0062304688386619084,-0.0012938074201345447,0.001258006172372913,0.51075,1,2000,1,,,,,,,,,,,,False,none,0.08932270182669162,0.0930365097373724,19.2705,20.732,21.0,0.3598020833333333,0.39583333333333326
phi_k4,always_search,cell,C,C,100,mix_bulk_half_tiny_cluster_high_T100_cap36,mix_bulk_half_tiny_cluster_high,36,capmatch,-0.0011986738592386246,-0.004051895890757442,0.0016234420537948595,0.0014476187214388374,0.5035000000000001,1,2000,1,,,,,,,,,,,,False,none,0.13036088871955873,0.13155956257879733,33.925,35.786,36.0,0.32576530612244897,0.34693877551020413
phi_k4,always_search,cell,C,C,200,mix_bulk_half_tiny_cluster_high_T200_cap64,mix_bulk_half_tiny_cluster_high,64,C,0.0003560648262500763,-9.542199894785877e-05,0.0010284118838608265,0.0002908923102251234,0.49975,1,2000,1,,,,,,,,,,,,False,none,0.07408010369539261,0.07372403886914253,63.812,63.812,64.0,0.31218181818181817,0.31313131313131315
phi_k4,always_search,cell,C,C,50,mix_bulk_half_tiny_cluster_high_T50_cap19,mix_bulk_half_tiny_cluster_high,19,capmatch,-0.0002451383173465729,-0.003949618283659219,0.003384014398604631,0.0018604676483759302,0.49974999999999997,1,2000,1,,,,,,,,,,,,False,none,0.1948346223384142,0.19507976065576077,17.874,19.098,19.0,0.3307083333333333,0.3541666666666667
phi_k4,always_search,cell,C,C,100,mix_many_mediocre_rare_excellent_T100_cap35,mix_many_mediocre_rare_excellent,35,capmatch,-6.566309928894043e-05,-0.002834302601963281,0.002715714149177073,0.0014132035814353673,0.50225,1,2000,1,,,,,,,,,,,,False,none,0.14235277350246905,0.14241843660175801,33.0115,34.898,35.0,0.3164438775510204,0.3367346938775509
phi_k4,always_search,cell,C,C,200,mix_many_mediocre_rare_excellent_T200_cap64,mix_many_mediocre_rare_excellent,64,C,8.099719882011414e-05,-0.00045053439214825624,0.0006393125049769876,0.00027746912510380527,0.5,1,2000,1,,,,,,,,,,,,False,none,0.09555782043933868,0.09547682324051857,63.797,63.797,64.0,0.3121060606060606,0.31313131313131315
phi_k4,always_search,cell,C,C,50,mix_many_mediocre_rare_excellent_T50_cap19,mix_many_mediocre_rare_excellent,19,capmatch,-0.0017939369082450867,-0.005188968212157487,0.0015480581179261202,0.001714432478158279,0.5035,1,2000,1,,,,,,,,,,,,False,none,0.16239883944392206,0.16419277635216714,17.6365,18.628,19.0,0.3257604166666666,0.3541666666666667
phi_k4,always_search,pooled,A,all,all,,all,matched,,8.756010133947709e-05,-0.00022402794174546808,0.0004055244525729601,0.0001619314135146981,0.5003020833333333,24,48000,8,-0.0004784005746592591,0.0006535207773382134,0.00023934486657552955,0.7252955974975402,0.734375,-0.0007757180481616375,0.0005129742917511864,-0.00039627730916278473,0.00047706498113499646,,,False,env_mean_t,0.11625399434901618,0.11616643424767668,41.909375000000004,42.95075,42.958333333333336,0.3793533026373428,0.39300638184566755
phi_k4,always_search,horizon,A,all,50,,all,matched,,0.0007502248266391689,-1.1376090235716783e-05,0.0015260004578591176,0.0003947667939123337,0.49924999999999997,8,16000,8,-0.000748518585762806,0.0022489682390411437,0.0006338188451685033,0.2751814002602945,0.3125,-0.000551729872495961,0.002475856811850141,-0.0003632233343378175,0.0019456541822873985,,,False,env_mean_t,0.12740311259517148,0.1266528877685323,22.5303125,23.726750000000003,23.75,0.42771484375,0.453125
phi_k4,always_search,horizon,A,all,100,,all,matched,,-0.0002659132247790694,-0.0007856546416180206,0.00025682630019728086,0.00026217479380731605,0.50075,8,16000,8,-0.0014128903285184542,0.0008810638789603153,0.000485056813135023,0.6005850411529964,0.625,-0.001540755674671072,0.0008269603028634879,-0.0011671427115797996,0.0006147001441568136,,,False,env_mean_t,0.11590583145304117,0.11617174467782024,42.6215,43.765875,43.75,0.41450510204081636,0.4260204081632653
phi_k4,always_search,horizon,A,all,200,,all,matched,,-0.00022163129784166812,-0.0004178153797052799,-2.4503787187859475e-05,9.86823688874158e-05,0.50090625,8,16000,8,-0.0006311871524108118,0.00018792455672747555,0.00017320124087083667,0.24145662120035938,0.375,-0.0025898035287858553,4.380425568916769e-05,-0.0005669511109590529,3.1921088695526125e-05,,,False,env_mean_t,0.10545303899883585,0.10567467029667751,60.5763125,61.359625,61.375,0.2958399621212121,0.29987373737373735
phi_k4,always_search,pooled,C,all,all,,all,matched,,-0.0007907900777128008,-0.0015955870187944834,-7.585902305113417e-06,0.00040086698885747604,0.5021388888888889,9,18000,3,,,,,,,,,,-0.0014169201801220576,-0.00036258245011170704,True,range,0.11133515536040067,0.11212594543811348,38.84838888888889,39.93322222222221,40.111111111111114,0.32733691936370507,0.344976121761836
phi_k4,always_search,horizon,C,all,50,,all,matched,,-0.0019176277120908105,-0.003771722378954291,-3.892930634319827e-05,0.0009548607660464098,0.5046666666666666,3,6000,3,,,,,,,,,,-0.0037138079106807708,-0.0002451383173465729,True,range,0.14885205453634262,0.15076968224843343,18.26033333333333,19.486,19.666666666666668,0.33875694444444443,0.3680555555555556
phi_k4,always_search,horizon,C,all,100,,all,matched,,-0.0005987635254859925,-0.0020408249408006666,0.000836419088269273,0.0007263198779496109,0.50175,3,6000,3,,,,,,,,,,-0.0011986738592386246,-6.566309928894043e-05,True,range,0.11122086593260368,0.11181962945808967,34.41783333333333,36.446666666666665,36.666666666666664,0.33079421768707484,0.3537414965986394
phi_k4,always_search,horizon,C,all,200,,all,matched,,0.00014402100443840029,-9.953204492727915e-05,0.00042506444975733756,0.00013358700979669374,0.5,3,6000,3,,,,,,,,,,-4.999011754989624e-06,0.0003560648262500763,True,range,0.07393254561225572,0.07378852460781733,63.867,63.867,64.0,0.312459595959596,0.31313131313131315
phi_k4,uniform,cell,A,A,100,beta_good_common_T100_cap26,beta_good_common,26,capmatch,-0.000719484031200409,-0.0021328744150698182,0.0006868591636419293,0.0007300035220935255,0.504,1,2000,1,,,,,,,,,,,,False,none,0.07270541149377822,0.07342489552497863,25.149,25.891,26.0,0.23621428571428565,0.24489795918367344
phi_k4,uniform,cell,A,A,200,beta_good_common_T200_cap56,beta_good_common,56,capmatch,-0.0018878072798252106,-0.0030809558756649483,-0.0007140836052596572,0.0006075271438828003,0.505,1,2000,1,,,,,,,,,,,,False,none,0.056220812261104584,0.058108619540929794,54.091,56.325,56.0,0.26308585858585853,0.2727272727272726
phi_k4,uniform,cell,A,A,50,beta_good_common_T50_cap14,beta_good_common,14,capmatch,-0.0018047822117805482,-0.0034140837103128433,-0.0001985062636435033,0.0008258568231576548,0.50775,1,2000,1,,,,,,,,,,,,False,none,0.09195775637030601,0.09376253858208657,14.0,14.488,13.999,0.25,0.2499791666666667
phi_k4,uniform,cell,A,A,100,beta_mostly_mediocre_T100_cap37,beta_mostly_mediocre,37,capmatch,-0.0008912252485752106,-0.003352997777238488,0.0016081658221781248,0.001271338809133658,0.50275,1,2000,1,,,,,,,,,,,,False,none,0.14266326108574867,0.14355448633432388,34.8795,36.708,36.998,0.3355051020408163,0.3571224489795918
phi_k4,uniform,cell,A,A,200,beta_mostly_mediocre_T200_cap64,beta_mostly_mediocre,64,A,-0.0003023912161588669,-0.001612410073727369,0.0010030547004193056,0.0006608500045297502,0.50125,1,2000,1,,,,,,,,,,,,False,none,0.13280165995657445,0.1331040511727333,63.943,63.943,64.0,0.31284343434343437,0.31313131313131315
phi_k4,uniform,cell,A,A,50,beta_mostly_mediocre_T50_cap20,beta_mostly_mediocre,20,capmatch,-0.004336052387952804,-0.007621042041480541,-0.0010858300372958195,0.001646233624320825,0.5102500000000001,1,2000,1,,,,,,,,,,,,False,none,0.14624635244905948,0.1505824048370123,18.5,19.538,19.941,0.34375,0.3737708333333334
phi_k4,uniform,cell,A,A,100,beta_rare_excellent_T100_cap64,beta_rare_excellent,64,A,-0.009745407845824956,-0.014110817725327796,-0.0054152514260960745,0.002195704129616972,0.5245,1,2000,1,,,,,,,,,,,,False,none,0.17039122610958293,0.18013663395540788,63.998,63.998,50.907,0.6326326530612246,0.49905102040816324
phi_k4,uniform,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.00010102061554789543,-0.0004312366135418415,0.0005775067210197449,0.00025357489782236133,0.4995,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17283132611215116,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,uniform,cell,A,A,50,beta_rare_excellent_T50_cap36,beta_rare_excellent,36,capmatch,-0.005820582093991106,-0.010284942603005038,-0.0014890897990189847,0.0022332829306828937,0.51275,1,2000,1,,,,,,,,,,,,False,none,0.16496387964578754,0.17078446173977863,34.049,35.78,26.0865,0.6676875,0.5018020833333334
phi_k4,uniform,cell,A,A,100,beta_skewed_T100_cap63,beta_skewed,63,capmatch,-0.02741043389774859,-0.03357997907381505,-0.021224126325408002,0.0031826420162103207,0.54275,1,2000,1,,,,,,,,,,,,False,none,0.16573202516324817,0.19314245906099678,62.0165,62.842,51.076,0.6124132653061225,0.5007755102040817
phi_k4,uniform,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,-0.001034836009144783,-0.001957736225798726,-0.0002024265468120578,0.0004453509788213075,0.502,1,2000,1,,,,,,,,,,,,False,none,0.15335274867713453,0.1543875846862793,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,uniform,cell,A,A,50,beta_skewed_T50_cap33,beta_skewed,33,capmatch,-0.029722777847899125,-0.036670850074436746,-0.022968112572113755,0.0034509079104216023,0.54425,1,2000,1,,,,,,,,,,,,False,none,0.17946471072128042,0.20918748856917954,30.8185,32.536,25.9735,0.6003854166666668,0.4994479166666666
phi_k4,uniform,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap25,tail_b0.5_mu1.0_c1.0,25,capmatch,-0.0007694340050220489,-0.0017314811758697027,0.00019445341899991035,0.0004930611007616661,0.50225,1,2000,1,,,,,,,,,,,,False,none,0.01927367478609085,0.0200431087911129,24.0475,25.466,25.0,0.2249744897959183,0.23469387755102036
phi_k4,uniform,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap55,tail_b0.5_mu1.0_c1.0,55,capmatch,-0.0006423640549182892,-0.0012042957738041878,-8.672004342079163e-05,0.00028473527102490244,0.511,1,2000,1,,,,,,,,,,,,False,none,0.010508348494768142,0.011150712549686432,52.4605,54.781,55.0,0.2548510101010101,0.26767676767676774
phi_k4,uniform,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap14,tail_b0.5_mu1.0_c1.0,14,capmatch,-0.0015548367500305175,-0.003115872263163328,5.329455435276022e-05,0.0008134329330056686,0.51625,1,2000,1,,,,,,,,,,,,False,none,0.03237907806038857,0.03393391481041908,14.0,14.3,14.0,0.25,0.25
phi_k4,uniform,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap28,tail_b1.0_mu0.9_c2.0,28,capmatch,-0.002811067223548889,-0.004621768808364868,-0.001036997678875924,0.0009148586619390355,0.50925,1,2000,1,,,,,,,,,,,,False,none,0.06445953071117401,0.0672705979347229,26.754,28.035,28.0,0.2525918367346939,0.2653061224489796
phi_k4,uniform,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap60,tail_b1.0_mu0.9_c2.0,60,capmatch,-0.0017441862523555755,-0.0030459170758724207,-0.000489266485720873,0.0006540862470463944,0.50975,1,2000,1,,,,,,,,,,,,False,none,0.0505035996735096,0.052247785925865174,58.116,59.828,60.0,0.2834141414141414,0.2929292929292929
phi_k4,uniform,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap15,tail_b1.0_mu0.9_c2.0,15,capmatch,-0.0010902697443962097,-0.0035836309749633067,0.0013821864239871502,0.0012604099433465596,0.50225,1,2000,1,,,,,,,,,,,,False,none,0.08515881213545799,0.08624908187985421,14.341,15.422,15.0,0.2571041666666667,0.27083333333333337
phi_k4,uniform,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap43,tail_b2.0_mu1.0_c1.0,43,capmatch,-0.008886071637272834,-0.012227433693408965,-0.005536742290109396,0.0017314906060330068,0.5275,1,2000,1,,,,,,,,,,,,False,none,0.11101985842734576,0.11990593006461858,40.1525,43.212,42.8775,0.3893112244897959,0.4171173469387755
phi_k4,uniform,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap64,tail_b2.0_mu1.0_c1.0,64,A,-0.0017889885008335114,-0.002863262739032507,-0.0007391640014946474,0.0005508131830460276,0.50725,1,2000,1,,,,,,,,,,,,False,none,0.09076658624410629,0.0925555747449398,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,uniform,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap23,tail_b2.0_mu1.0_c1.0,23,capmatch,-0.012367090485990048,-0.016966001568734644,-0.007754477286152542,0.0023356898775901947,0.52325,1,2000,1,,,,,,,,,,,,False,none,0.1456457556039095,0.15801284608989954,21.151,22.56,22.6665,0.3989791666666666,0.43055208333333334
phi_k4,uniform,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap64,tail_b8.0_mu1.0_c1.0,64,A,-0.012690372104756533,-0.01732741132940864,-0.008100470119586685,0.002326047285226751,0.53075,1,2000,1,,,,,,,,,,,,False,none,0.18100166384736077,0.1936920359521173,63.975,63.975,51.2285,0.6323979591836735,0.5023316326530612
phi_k4,uniform,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,2.1398261189460753e-05,-0.00030506904665380716,0.0003327323772013184,0.00016050648537499227,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.17651681169460062,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
phi_k4,uniform,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap35,tail_b8.0_mu1.0_c1.0,35,capmatch,-0.009499459087615833,-0.014353558987623546,-0.004596108365879631,0.002463668402827459,0.521,1,2000,1,,,,,,,,,,,,False,none,0.17340855577518233,0.18290801486279815,33.383,35.19,25.903,0.6538125,0.49797916666666664
