level,split,env_id,horizon,cap,base_seed,theta,alpha,c,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.675,0.5,6.0,1,2000,0.08361320197582245,0.001870721855402782,60.0,0.5918367346938778,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.5,3.0,1,2000,0.06615829238295555,0.001466934047395296,30.0,0.2857142857142856,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.675,0.5,8.0,1,2000,0.08874685740470886,0.0019435556319356408,64.0,0.6326530612244898,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.675,0.75,1.5,1,2000,0.07501632860302924,0.0016988688986031913,48.0,0.4693877551020407,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.675,0.75,3.0,1,2000,0.08874685740470886,0.0019435556319356408,64.0,0.6326530612244898,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.675,0.75,2.0,1,2000,0.08874685740470886,0.0019435556319356408,64.0,0.6326530612244898,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.75,1.0,1,2000,0.0680852627903223,0.0015231942394289505,32.0,0.3061224489795918,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.5,4.0,1,2000,0.07274718722701072,0.0016672173534768042,40.0,0.38775510204081615,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.5,6.0,1,2000,0.08361320197582245,0.001870721855402782,60.0,0.5918367346938778,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.5,8.0,1,2000,0.08874685740470886,0.0019435556319356408,64.0,0.6326530612244898,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.75,1.5,1,2000,0.07501632860302924,0.0016988688986031913,48.0,0.4693877551020407,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.75,2.0,1,2000,0.08874685740470886,0.0019435556319356408,64.0,0.6326530612244898,False
env,val,tail_b1.0_mu0.9_c2.0,100,64,5274000,0.7,0.75,3.0,1,2000,0.08874685740470886,0.0019435556319356408,64.0,0.6326530612244898,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.5,8.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.5,4.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.5,6.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.5,3.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.75,1.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.75,1.5,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.75,2.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.55,0.75,3.0,1,2000,0.11060346569120884,0.0019111273350771074,3.1795,0.005957070707070708,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.5,3.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.5,4.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.5,6.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.5,8.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.75,1.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.75,2.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.75,1.5,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.6,0.75,3.0,1,2000,0.09815827514231205,0.00166845168271842,3.5945,0.008053030303030303,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.5,3.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.5,4.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.5,8.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.5,6.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.75,1.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.75,1.5,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.75,2.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.625,0.75,3.0,1,2000,0.08669596162438392,0.0014962384230334275,4.293,0.011580808080808084,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.5,4.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.5,3.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.5,8.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.5,6.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.75,1.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.75,2.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.75,1.5,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.65,0.75,3.0,1,2000,0.07962599810957909,0.0014047779954141349,4.828,0.014282828282828284,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.5,3.0,1,2000,0.05003270855545998,0.0011093262321893393,43.0,0.20707070707070716,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.5,4.0,1,2000,0.05341577935218811,0.0012084737729590933,57.0,0.2777777777777778,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.5,6.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.75,1.5,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.5,8.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.75,2.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.75,1.0,1,2000,0.05047001221776009,0.0011509702782912202,54.0,0.2626262626262626,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.5,3.0,1,2000,0.05003270855545998,0.0011093262321893393,43.0,0.20707070707070716,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.675,0.75,3.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.5,6.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.5,8.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.5,4.0,1,2000,0.05341577935218811,0.0012084737729590933,57.0,0.2777777777777778,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.75,1.0,1,2000,0.05047001221776009,0.0011509702782912202,54.0,0.2626262626262626,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.75,1.5,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.75,2.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
env,val,tail_b1.0_mu0.9_c2.0,200,64,5277000,0.7,0.75,3.0,1,2000,0.05484139084815979,0.0012406085980192958,64.0,0.31313131313131315,False
pooled,val,all,all,64,-1,0.55,0.5,3.0,8,48000,0.1551550485415598,0.0005488792069911119,13.800125000000001,0.12220918447871575,False
pooled,val,all,all,64,-1,0.55,0.5,4.0,8,48000,0.1542210701535611,0.0005462479232885345,16.545479166666667,0.14920660715359374,False
pooled,val,all,all,64,-1,0.55,0.5,6.0,8,48000,0.15410695765962978,0.0005470314624310251,18.908479166666666,0.17683868446368445,False
pooled,val,all,all,64,-1,0.55,0.5,8.0,8,48000,0.15411514355712766,0.0005476332788878249,19.084354166666667,0.1789572980549543,False
pooled,val,all,all,64,-1,0.55,0.75,1.0,8,48000,0.15487705585879666,0.0005483243318772532,14.753166666666665,0.12353480972565795,False
pooled,val,all,all,64,-1,0.55,0.75,1.5,8,48000,0.15438518425451186,0.0005471468697753259,17.69935416666667,0.15796567744837833,False
pooled,val,all,all,64,-1,0.55,0.75,2.0,8,48000,0.1533978720958694,0.0005457634004542312,18.908791666666666,0.17529974597162093,False
pooled,val,all,all,64,-1,0.55,0.75,3.0,8,48000,0.15411514355712766,0.0005476332788878249,19.084354166666667,0.1789572980549543,False
pooled,val,all,all,64,-1,0.6,0.5,3.0,8,48000,0.14909296567178293,0.0005369240242433467,14.662229166666668,0.13083379608156395,False
pooled,val,all,all,64,-1,0.6,0.5,4.0,8,48000,0.14821697952691468,0.0005350958232129203,17.67775,0.16014910853861744,False
pooled,val,all,all,64,-1,0.6,0.5,6.0,8,48000,0.14829325577007452,0.0005366008081231415,20.282791666666668,0.18992594766757712,False
pooled,val,all,all,64,-1,0.6,0.5,8.0,8,48000,0.14834224767638565,0.0005373155561905037,20.468666666666667,0.1921466020751735,False
pooled,val,all,all,64,-1,0.6,0.75,1.0,8,48000,0.1487752783070234,0.0005368498227600936,15.717187500000001,0.13247553795823885,False
pooled,val,all,all,64,-1,0.6,0.75,1.5,8,48000,0.14858039309264373,0.0005367712416939136,19.001729166666667,0.17020019121916444,False
pooled,val,all,all,64,-1,0.6,0.75,2.0,8,48000,0.14762029945200386,0.0005353666075121337,20.292395833333334,0.1884742930473957,False
pooled,val,all,all,64,-1,0.6,0.75,3.0,8,48000,0.14834224767638565,0.0005373155561905037,20.468666666666667,0.1921466020751735,False
pooled,val,all,all,64,-1,0.625,0.5,3.0,8,48000,0.14308703490188537,0.000528005175463047,15.7125,0.14238341643475574,False
pooled,val,all,all,64,-1,0.625,0.5,4.0,8,48000,0.1418815038226797,0.0005250136923063173,19.069833333333335,0.17624204792396755,False
pooled,val,all,all,64,-1,0.625,0.5,6.0,8,48000,0.14200051896158647,0.0005256384375508889,22.389895833333338,0.2150471901197348,False
pooled,val,all,all,64,-1,0.625,0.5,8.0,8,48000,0.1419750021179401,0.0005258170150467338,22.701895833333335,0.21856502068946268,False
pooled,val,all,all,64,-1,0.625,0.75,1.0,8,48000,0.1430551115437326,0.0005288305080672358,16.80825,0.1435427448915172,False
pooled,val,all,all,64,-1,0.625,0.75,1.5,8,48000,0.14216015753664638,0.0005262835663071345,20.585875,0.18796091602676424,False
pooled,val,all,all,64,-1,0.625,0.75,2.0,8,48000,0.1410032552907942,0.0005236868476659792,22.496458333333337,0.214285072772796,False
pooled,val,all,all,64,-1,0.625,0.75,3.0,8,48000,0.1419750021179401,0.0005258170150467338,22.701895833333335,0.21856502068946268,False
pooled,val,all,all,64,-1,0.65,0.5,3.0,8,48000,0.14015843720312113,0.0005230616447664267,16.329895833333335,0.14835107559437918,False
pooled,val,all,all,64,-1,0.65,0.5,4.0,8,48000,0.13892389775867922,0.0005202873820680359,19.80410416666667,0.18317863853243313,False
pooled,val,all,all,64,-1,0.65,0.5,6.0,8,48000,0.13898500606690262,0.0005202395671381621,23.222375,0.22287494363275615,False
pooled,val,all,all,64,-1,0.65,0.5,8.0,8,48000,0.13900546219341534,0.0005203896295870215,23.542749999999998,0.2264782333861575,False
pooled,val,all,all,64,-1,0.65,0.75,1.0,8,48000,0.14009107878260088,0.0005241083357392504,17.478229166666665,0.1496833328501855,False
pooled,val,all,all,64,-1,0.65,0.75,1.5,8,48000,0.13917715621152213,0.0005210456467971768,21.3791875,0.1953447211270872,False
pooled,val,all,all,64,-1,0.65,0.75,2.0,8,48000,0.13803371536626946,0.0005182459013044961,23.3373125,0.22219828546949083,False
pooled,val,all,all,64,-1,0.65,0.75,3.0,8,48000,0.13900546219341534,0.0005203896295870215,23.542749999999998,0.2264782333861575,False
pooled,val,all,all,64,-1,0.675,0.5,3.0,8,48000,0.12227344879582719,0.0005023622858283921,31.666666666666668,0.30315055315055317,False
pooled,val,all,all,64,-1,0.675,0.5,4.0,8,48000,0.12281023170731109,0.0005073488880905826,42.0,0.4093442932728646,False
pooled,val,all,all,64,-1,0.675,0.5,6.0,8,48000,0.13412930195021908,0.0005355313255288374,55.666666666666664,0.5863782381639525,False
pooled,val,all,all,64,-1,0.675,0.5,8.0,8,48000,0.16180656538200067,0.0005980860796757178,59.333333333333336,0.6485947914519343,False
pooled,val,all,all,64,-1,0.675,0.75,1.0,8,48000,0.12175207115336402,0.0005037868845485899,35.0,0.30763845942417367,True
pooled,val,all,all,64,-1,0.675,0.75,1.5,8,48000,0.12366671468996114,0.0005102930308239181,47.0,0.44833968941111796,False
pooled,val,all,all,64,-1,0.675,0.75,2.0,8,48000,0.12890319084251922,0.0005213474258250285,55.333333333333336,0.565261458118601,False
pooled,val,all,all,64,-1,0.675,0.75,3.0,8,48000,0.16180656538200067,0.0005980860796757178,59.333333333333336,0.6485947914519343,False
pooled,val,all,all,64,-1,0.7,0.5,3.0,8,48000,0.12227344879582719,0.0005023622858283921,31.666666666666668,0.30315055315055317,False
pooled,val,all,all,64,-1,0.7,0.5,4.0,8,48000,0.12281023170731109,0.0005073488880905826,42.0,0.4093442932728646,False
pooled,val,all,all,64,-1,0.7,0.5,6.0,8,48000,0.13412930195021908,0.0005355313255288374,55.666666666666664,0.5863782381639525,False
pooled,val,all,all,64,-1,0.7,0.5,8.0,8,48000,0.16180656538200067,0.0005980860796757178,59.333333333333336,0.6485947914519343,False
pooled,val,all,all,64,-1,0.7,0.75,1.0,8,48000,0.12175207115336402,0.0005037868845485899,35.0,0.30763845942417367,False
pooled,val,all,all,64,-1,0.7,0.75,1.5,8,48000,0.12366671468996114,0.0005102930308239181,47.0,0.44833968941111796,False
pooled,val,all,all,64,-1,0.7,0.75,2.0,8,48000,0.12890319084251922,0.0005213474258250285,55.333333333333336,0.565261458118601,False
pooled,val,all,all,64,-1,0.7,0.75,3.0,8,48000,0.16180656538200067,0.0005980860796757178,59.333333333333336,0.6485947914519343,False
